shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shapes_169_1,26.33496,127.82756,2510001
shapes_169_1,26.33516,127.82765,2510002
shapes_169_1,26.33528,127.82771,2510003
shapes_169_1,26.33544,127.82779,2510004
shapes_169_1,26.33551,127.82786,2510005
shapes_169_1,26.33612,127.82851,2510006
shapes_169_1,26.33634,127.82876,2510007
shapes_169_1,26.33665,127.82918,2510008
shapes_169_1,26.3369,127.82974,2510009
shapes_169_1,26.33695,127.82995,2510010
shapes_169_1,26.33695,127.83021,2510011
shapes_169_1,26.33679,127.83064,2510012
shapes_169_1,26.33679,127.83064,2520001
shapes_169_1,26.33677,127.83072,2520002
shapes_169_1,26.33669,127.83101,2520003
shapes_169_1,26.33664,127.83129,2520004
shapes_169_1,26.33661,127.83139,2520005
shapes_169_1,26.33647,127.83175,2520006
shapes_169_1,26.33637,127.83185,2520007
shapes_169_1,26.33621,127.83201,2520008
shapes_169_1,26.33611,127.83206,2520009
shapes_169_1,26.33569,127.83226,2520010
shapes_169_1,26.33539,127.83244,2520011
shapes_169_1,26.33526,127.83258,2520012
shapes_169_1,26.33503,127.83281,2520013
shapes_169_1,26.33418,127.83367,2520014
shapes_169_1,26.33418,127.83367,2530001
shapes_169_1,26.334,127.83384,2530002
shapes_169_1,26.33324,127.83462,2530003
shapes_169_1,26.33385,127.83544,2530004
shapes_169_1,26.33447,127.83626,2530005
shapes_169_1,26.33504,127.83701,2530006
shapes_169_1,26.33511,127.83711,2530007
shapes_169_1,26.33531,127.83754,2530008
shapes_169_1,26.33592,127.83831,2530009
shapes_169_1,26.33621,127.83869,2530010
shapes_169_1,26.33621,127.83869,2540001
shapes_169_1,26.33691,127.83959,2540002
shapes_169_1,26.33707,127.83979,2540003
shapes_169_1,26.33726,127.84016,2540004
shapes_169_1,26.33742,127.84084,2540005
shapes_169_1,26.33764,127.84198,2540006
shapes_169_1,26.33772,127.84219,2540007
shapes_169_1,26.33797106,127.8426278,2540008
shapes_169_1,26.33820306,127.8425599,2540009
