shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shapes_136_1,26.18403,127.80167,340007
shapes_136_1,26.18379,127.8014,340008
shapes_136_1,26.18281,127.80025,340009
shapes_136_1,26.1817,127.79903,340010
shapes_136_1,26.1813,127.79876,340011
shapes_136_1,26.18101,127.79865,340012
shapes_136_1,26.18535,127.80372,350001
shapes_136_1,26.1853,127.80363,350002
shapes_136_1,26.18519,127.80344,350003
shapes_136_1,26.18472,127.80265,350004
shapes_136_1,26.18457,127.80241,350005
shapes_136_1,26.18403,127.80167,350006
shapes_136_1,26.18379,127.8014,350007
shapes_136_1,26.18281,127.80025,350008
shapes_136_1,26.1817,127.79903,350009
shapes_136_1,26.1813,127.79876,350010
shapes_136_1,26.18101,127.79865,350011
shapes_136_1,26.18101,127.79865,360001
shapes_136_1,26.18077,127.79856,360002
shapes_136_1,26.18027,127.79857,360003
shapes_136_1,26.17995,127.79866,360004
shapes_136_1,26.17867,127.79908,360005
shapes_136_1,26.17859,127.79911,360006
shapes_136_1,26.17699,127.79961,360007
shapes_136_1,26.17644,127.79977,360008
shapes_136_1,26.18101,127.79865,370001
shapes_136_1,26.18077,127.79856,370002
shapes_136_1,26.18027,127.79857,370003
shapes_136_1,26.17995,127.79866,370004
shapes_136_1,26.17867,127.79908,370005
shapes_136_1,26.17859,127.79911,370006
shapes_136_1,26.17699,127.79961,370007
shapes_136_1,26.17644,127.79977,370008
shapes_136_1,26.17668,127.7997,380001
shapes_136_1,26.17629,127.79981,380002
shapes_136_1,26.17502,127.80024,380003
shapes_136_1,26.17431,127.80039,380004
shapes_136_1,26.17373,127.80041,380005
shapes_136_1,26.17364,127.8004,380006
shapes_136_1,26.17351,127.80039,380007
shapes_136_1,26.17304,127.80033,380008
shapes_136_1,26.1726,127.8002,380009
shapes_136_1,26.17233,127.80007,380010
shapes_136_1,26.17199,127.79989,380011
shapes_136_1,26.17179,127.79976,380012
shapes_136_1,26.17153,127.79955,380013
shapes_136_1,26.17644,127.79977,390001
shapes_136_1,26.17629,127.79981,390002
shapes_136_1,26.17502,127.80024,390003
shapes_136_1,26.17431,127.80039,390004
shapes_136_1,26.17373,127.80041,390005
shapes_136_1,26.17364,127.8004,390006
shapes_136_1,26.17351,127.80039,390007
shapes_136_1,26.17304,127.80033,390008
shapes_136_1,26.1726,127.8002,390009
shapes_136_1,26.17233,127.80007,390010
shapes_136_1,26.17201,127.7999,390011
shapes_136_1,26.17153,127.79955,400001
shapes_136_1,26.17119,127.79926,400002
shapes_136_1,26.17114,127.7992,400003
shapes_136_1,26.17076,127.79874,400004
shapes_136_1,26.17052,127.79837,400005
shapes_136_1,26.17021,127.79775,400006
shapes_136_1,26.17002,127.79734,400007
shapes_136_1,26.17,127.79731,400008
shapes_136_1,26.16991,127.7971,400009
shapes_136_1,26.17201,127.7999,410001
shapes_136_1,26.17199,127.79989,410002
shapes_136_1,26.17179,127.79976,410003
shapes_136_1,26.17119,127.79926,410004
shapes_136_1,26.17114,127.7992,410005
shapes_136_1,26.17076,127.79874,410006
shapes_136_1,26.17052,127.79837,410007
shapes_136_1,26.17021,127.79775,410008
shapes_136_1,26.17002,127.79734,410009
shapes_136_1,26.17001,127.79733,410010
shapes_136_1,26.16991,127.7971,420001
shapes_136_1,26.16956,127.79629,420002
shapes_136_1,26.16934,127.79579,420003
shapes_136_1,26.16931,127.79573,420004
shapes_136_1,26.16892,127.79478,420005
shapes_136_1,26.16848,127.7938,420006
shapes_136_1,26.16831,127.79342,420007
shapes_136_1,26.16812,127.79302,420008
shapes_136_1,26.16773,127.79209,420009
shapes_136_1,26.16768,127.79187,420010
shapes_136_1,26.17001,127.79733,430001
shapes_136_1,26.17,127.79731,430002
shapes_136_1,26.16956,127.79629,430003
shapes_136_1,26.16934,127.79579,430004
shapes_136_1,26.16931,127.79573,430005
shapes_136_1,26.16892,127.79478,430006
shapes_136_1,26.16848,127.7938,430007
shapes_136_1,26.16831,127.79342,430008
shapes_136_1,26.16812,127.79302,430009
shapes_136_1,26.16783,127.79232,430010
shapes_136_1,26.16783,127.79232,440001
shapes_136_1,26.16773,127.79209,440002
shapes_136_1,26.16763,127.79166,440003
shapes_136_1,26.16756,127.79108,440004
shapes_136_1,26.1676,127.79014,440005
shapes_136_1,26.16761,127.7899,440006
shapes_136_1,26.16775,127.78864,440007
shapes_136_1,26.16779,127.78829,440008
shapes_136_1,26.16768,127.79187,450001
shapes_136_1,26.16763,127.79166,450002
shapes_136_1,26.16756,127.79108,450003
shapes_136_1,26.1676,127.79014,450004
shapes_136_1,26.16761,127.7899,450005
shapes_136_1,26.16775,127.78864,450006
shapes_136_1,26.16779,127.78829,450007
shapes_136_1,26.16779,127.78829,460001
shapes_136_1,26.16782,127.78802,460002
shapes_136_1,26.1679,127.78724,460003
shapes_136_1,26.16793,127.78693,460004
shapes_136_1,26.16799,127.78638,460005
shapes_136_1,26.16779,127.78829,470001
shapes_136_1,26.16782,127.78802,470002
shapes_136_1,26.1679,127.78724,470003
shapes_136_1,26.16793,127.78693,470004
shapes_136_1,26.16799,127.78638,470005
shapes_136_1,26.16799,127.78638,480001
shapes_136_1,26.16802,127.78607,480002
shapes_136_1,26.16804,127.78592,480003
shapes_136_1,26.16806,127.78564,480004
shapes_136_1,26.1681,127.78544,480005
shapes_136_1,26.16828,127.78496,480006
shapes_136_1,26.16866,127.78417,480007
shapes_136_1,26.16904,127.78338,480008
shapes_136_1,26.16913,127.78319,480009
shapes_136_1,26.16949,127.78246,480010
shapes_136_1,26.1695,127.78242,480011
shapes_136_1,26.16995,127.7815,480012
shapes_136_1,26.17028,127.78081,480013
shapes_136_1,26.16799,127.78638,490001
shapes_136_1,26.16802,127.78607,490002
shapes_136_1,26.16804,127.78592,490003
shapes_136_1,26.16806,127.78564,490004
shapes_136_1,26.1681,127.78544,490005
shapes_136_1,26.16828,127.78496,490006
shapes_136_1,26.16866,127.78417,490007
shapes_136_1,26.16904,127.78338,490008
shapes_136_1,26.16913,127.78319,490009
shapes_136_1,26.16949,127.78246,490010
shapes_136_1,26.1695,127.78242,490011
shapes_136_1,26.16975,127.78191,490012
shapes_136_1,26.16975,127.78191,500001
shapes_136_1,26.16995,127.7815,500002
shapes_136_1,26.17064,127.78008,500003
shapes_136_1,26.17124,127.77885,500004
shapes_136_1,26.1716,127.77809,500005
shapes_136_1,26.17182,127.77761,500006
shapes_136_1,26.17028,127.78081,510001
shapes_136_1,26.17064,127.78008,510002
shapes_136_1,26.17124,127.77885,510003
shapes_136_1,26.17149,127.7783,510004
shapes_136_1,26.17182,127.77761,520001
shapes_136_1,26.1719,127.77746,520002
shapes_136_1,26.17251,127.77627,520003
shapes_136_1,26.17378,127.77439,520004
shapes_136_1,26.17398,127.77415,520005
shapes_136_1,26.17149,127.7783,530001
shapes_136_1,26.1716,127.77809,530002
shapes_136_1,26.1719,127.77746,530003
shapes_136_1,26.17251,127.77627,530004
shapes_136_1,26.17378,127.77439,530005
shapes_136_1,26.174,127.77413,530006
shapes_136_1,26.174,127.77413,540001
shapes_136_1,26.17416,127.77393,540002
shapes_136_1,26.17431,127.77383,540003
shapes_136_1,26.17447,127.77383,540004
shapes_136_1,26.1755,127.77378,540005
shapes_136_1,26.17581,127.77379,540006
shapes_136_1,26.17658,127.77379,540007
shapes_136_1,26.17691,127.77385,540008
shapes_136_1,26.17697,127.77386,540009
shapes_136_1,26.17398,127.77415,550001
shapes_136_1,26.17416,127.77393,550002
shapes_136_1,26.17431,127.77383,550003
shapes_136_1,26.17447,127.77383,550004
shapes_136_1,26.1755,127.77378,550005
shapes_136_1,26.17581,127.77379,550006
shapes_136_1,26.17658,127.77379,550007
shapes_136_1,26.17691,127.77385,550008
shapes_136_1,26.17719,127.77392,550009
shapes_136_1,26.17719,127.77392,560001
shapes_136_1,26.17752,127.77401,560002
shapes_136_1,26.1776,127.77404,560003
